age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,target,_pdays_followup,_pdays_recent
32,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,691,0,2,success,1.4,95.67,-46.47,1.26,4867.04,0,False,False
32,management,married,university.degree,no,no,yes,cellular,may,thu,129,2,2,failure,-1.8,94.37,-47.3,1.26,5058.3,0,False,False
49,management,married,university.degree,no,yes,no,telephone,may,thu,4337,2,1,success,1.1,89.14,-28.93,3.49,5382.64,0,False,False
47,management,married,university.degree,no,yes,no,cellular,jul,tue,619,0,0,nonexistent,1.4,92.32,-44.02,5.21,5421.53,0,False,False
36,services,married,high.school,no,no,no,telephone,may,wed,347,0,0,nonexistent,1.1,92.49,-36.03,4.94,5414.21,0,False,False
39,admin.,single,university.degree,no,yes,yes,cellular,may,mon,30,7,0,nonexistent,-1.8,93.82,-45.36,1.26,4961.42,0,False,False
29,admin.,single,university.degree,no,yes,no,cellular,aug,mon,111,3,0,nonexistent,1.4,92.32,-37.36,4.72,5170.59,0,False,False
32,admin.,single,university.degree,no,yes,no,cellular,nov,thu,111,0,0,nonexistent,-0.1,89.56,-43.09,4.05,5102.27,0,False,False
68,unknown,unknown,basic.6y,no,no,unknown,telephone,may,tue,31,42,0,nonexistent,1.4,92.88,-41.29,4.8,5311.74,0,False,False
36,entrepreneur,married,university.degree,no,unknown,unknown,cellular,aug,fri,190,5,0,nonexistent,1.4,94.75,-37.07,4.98,5358.8,0,False,False
34,technician,single,university.degree,no,yes,no,cellular,aug,wed,119,1,0,nonexistent,1.4,90.64,-34.36,4.75,5003.29,0,False,False
52,housemaid,divorced,high.school,unknown,no,no,cellular,apr,fri,4571,1,3,nonexistent,-1.8,92.57,-43.21,2.81,5080.79,0,False,False
38,management,married,university.degree,no,yes,no,telephone,may,wed,317,2,0,nonexistent,1.1,96.81,-37.3,4.95,5372.68,0,False,False
38,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,3225,0,1,nonexistent,1.4,93.37,-36.54,1.5,5148.78,0,False,False
35,admin.,single,high.school,no,yes,yes,cellular,may,mon,127,0,1,failure,-1.8,91.49,-45.04,1.36,4971.62,0,False,False
39,entrepreneur,married,basic.4y,unknown,yes,no,cellular,apr,thu,719,0,0,nonexistent,-1.8,88.97,-46.62,1.44,4976.72,0,False,False
32,services,single,high.school,no,no,no,cellular,jul,mon,757,2,0,nonexistent,1.4,94.1,-42.31,4.9,5050.34,1,False,False
31,technician,married,professional.course,no,yes,no,telephone,may,wed,275,0,0,nonexistent,1.1,98.12,-36.47,5.02,5357.11,0,False,False
67,services,unknown,unknown,unknown,unknown,yes,telephone,dec,tue,3223,33,4,nonexistent,1.4,91.85,-30.68,3.92,5034.8,0,False,False
29,admin.,single,university.degree,no,yes,no,cellular,sep,fri,92,0,3,success,-3.4,93.57,-30.03,0.81,4982.37,1,False,True
51,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2989,2,3,success,1.1,89.99,-40.14,1.75,5133.38,0,False,False
39,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,1979,3,1,failure,-1.8,97.09,-44.94,3.17,5130.41,0,False,False
36,unemployed,married,unknown,yes,unknown,yes,cellular,nov,wed,114,29,0,nonexistent,1.4,90.82,-36.24,4.81,5364.03,1,False,False
39,management,married,unknown,no,yes,no,telephone,may,fri,1166,3,4,nonexistent,1.1,92.82,-50.99,3.75,5002.44,0,False,False
53,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,wed,101,5,0,nonexistent,1.4,92.6,-44.32,5.07,4982.37,0,False,False
35,self-employed,married,basic.9y,unknown,yes,no,telephone,jun,tue,110,5,0,nonexistent,1.4,92.0,-41.54,4.95,5348.34,0,False,False
56,admin.,married,high.school,no,yes,no,cellular,apr,thu,148,2,1,failure,-1.8,95.02,-45.63,1.42,5160.28,0,False,False
54,entrepreneur,married,unknown,no,yes,no,telephone,may,wed,4016,2,3,failure,1.1,98.78,-49.0,4.43,5111.34,0,False,False
44,self-employed,married,professional.course,unknown,yes,no,cellular,may,fri,48,0,0,nonexistent,-1.8,90.47,-44.53,1.2,5195.98,0,False,False
48,services,married,high.school,unknown,no,no,telephone,may,tue,2707,0,4,nonexistent,1.1,91.36,-45.66,1.8,5158.92,0,False,False
45,admin.,single,university.degree,no,no,no,cellular,nov,wed,802,0,0,nonexistent,-0.1,93.47,-43.47,4.25,5263.34,0,False,False
41,admin.,single,professional.course,no,yes,yes,cellular,apr,fri,42,1,0,nonexistent,-1.8,94.56,-48.51,1.45,4976.72,0,False,False
41,housemaid,married,high.school,no,yes,no,cellular,may,thu,96,2,0,nonexistent,-1.8,95.86,-43.98,1.3,5303.06,0,False,False
47,entrepreneur,married,university.degree,no,no,yes,cellular,apr,mon,415,2,0,nonexistent,-1.8,95.98,-47.24,2.32,5451.58,0,False,False
45,technician,divorced,high.school,no,yes,no,telephone,may,mon,659,4,5,nonexistent,1.1,93.29,-40.4,1.27,5423.82,0,False,False
47,admin.,single,basic.6y,unknown,no,no,cellular,may,wed,139,2,1,failure,-1.8,88.8,-47.86,1.3,4941.02,0,False,False
45,entrepreneur,married,high.school,no,no,no,cellular,aug,wed,55,5,0,nonexistent,1.4,90.73,-34.61,5.13,5128.76,0,False,False
56,retired,married,basic.4y,no,no,no,telephone,jun,thu,95,2,0,nonexistent,1.4,97.48,-43.01,4.76,5290.83,0,False,False
27,services,single,university.degree,no,no,no,cellular,mar,fri,3137,1,0,success,-1.8,90.02,-29.5,3.28,5329.59,1,False,False
89,retired,divorced,basic.4y,no,no,no,cellular,oct,wed,496,2,1,success,-3.4,93.9,-26.03,0.75,4962.3,1,False,True
54,retired,divorced,high.school,no,no,no,telephone,may,wed,113,2,0,nonexistent,1.1,97.09,-34.87,5.09,5180.61,0,False,False
51,retired,married,professional.course,no,yes,no,cellular,jul,wed,53,3,0,nonexistent,1.4,93.91,-40.65,4.82,5102.62,0,False,False
35,services,single,high.school,no,no,no,cellular,may,fri,205,1,0,nonexistent,-1.8,92.05,-46.38,1.36,5277.56,0,False,False
42,management,divorced,university.degree,no,no,no,telephone,may,thu,269,9,0,nonexistent,1.1,96.53,-37.63,4.65,4947.02,0,False,False
26,admin.,married,high.school,no,no,no,cellular,jun,wed,422,0,0,nonexistent,-1.7,94.52,-37.92,0.73,4896.75,0,False,False
46,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,133,5,0,nonexistent,1.4,88.86,-37.32,4.87,5400.62,0,False,False
68,retired,divorced,basic.4y,yes,unknown,yes,cellular,aug,wed,382,49,0,nonexistent,-2.9,96.53,-32.35,1.06,4918.83,0,False,False
25,admin.,single,high.school,no,yes,no,cellular,apr,wed,108,2,1,failure,-1.8,88.88,-49.03,1.42,5292.86,0,False,False
48,admin.,married,high.school,no,yes,no,cellular,nov,fri,4132,1,3,failure,-0.1,93.97,-43.54,4.75,4949.73,0,False,False
36,admin.,single,unknown,no,yes,no,cellular,mar,thu,221,1,1,success,-1.8,99.18,-43.5,2.46,5189.65,0,False,False
83,retired,unknown,professional.course,no,unknown,yes,telephone,dec,wed,1941,9,0,failure,1.4,95.99,-48.36,0.68,4904.93,0,False,False
50,management,divorced,university.degree,no,unknown,unknown,telephone,jun,wed,344,11,3,nonexistent,1.4,95.83,-47.18,1.66,5069.21,0,False,False
54,technician,married,unknown,no,no,no,telephone,jun,fri,2786,1,3,nonexistent,1.4,93.57,-34.49,1.62,5050.3,0,False,False
93,housemaid,divorced,high.school,unknown,unknown,unknown,cellular,jul,wed,1619,25,1,success,1.4,88.72,-37.46,2.11,4854.75,0,False,False
35,technician,married,professional.course,no,yes,no,telephone,nov,tue,167,0,0,nonexistent,-0.1,96.55,-39.98,4.01,5211.38,0,False,False
24,services,single,high.school,no,no,no,telephone,may,mon,314,9,0,nonexistent,1.1,89.95,-34.65,5.03,5320.77,0,False,False
59,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,156,0,0,nonexistent,1.1,93.24,-36.98,5.02,5403.83,0,False,False
27,admin.,single,high.school,no,no,no,cellular,jul,tue,204,2,3,success,-1.7,94.4,-39.77,0.81,5021.54,1,False,True
41,admin.,married,high.school,no,no,no,telephone,jun,thu,210,1,0,nonexistent,1.4,96.92,-41.0,5.03,5029.43,0,False,False
26,retired,unknown,high.school,unknown,unknown,no,telephone,jun,thu,2890,33,1,failure,-2.9,89.22,-33.12,4.39,4982.28,0,False,False
56,services,married,high.school,no,yes,no,cellular,apr,tue,563,3,1,failure,-1.8,91.67,-46.62,1.52,4997.11,0,False,False
41,self-employed,married,professional.course,unknown,no,no,cellular,may,fri,379,2,0,nonexistent,-1.8,95.4,-46.01,1.26,5058.3,0,False,False
26,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,582,1,0,nonexistent,1.4,94.76,-44.57,5.06,5013.74,0,False,False
26,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2031,1,6,failure,1.4,90.87,-49.71,2.12,5123.39,0,False,False
45,services,divorced,high.school,no,yes,no,telephone,may,mon,1414,5,0,success,1.1,95.63,-33.47,2.14,4889.21,0,False,False
42,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,4445,1,5,failure,1.1,91.59,-32.25,1.09,4914.8,0,False,False
22,technician,single,basic.9y,no,no,no,telephone,may,mon,279,1,1,failure,-1.8,88.61,-46.33,1.27,5022.61,0,False,False
28,technician,single,basic.9y,no,yes,no,telephone,jul,wed,44,1,6,failure,-1.7,89.11,-44.78,1.64,5291.13,1,False,False
39,unknown,married,unknown,no,yes,no,cellular,aug,thu,788,10,4,success,1.4,93.51,-50.01,4.59,5221.97,0,False,False
50,retired,divorced,basic.4y,no,yes,no,telephone,jun,mon,4588,3,3,nonexistent,1.4,91.26,-32.09,0.9,5112.86,0,False,False
40,unemployed,married,unknown,no,yes,no,telephone,aug,thu,272,6,0,nonexistent,-2.9,89.43,-30.11,0.84,4923.91,0,False,False
39,management,married,university.degree,no,yes,no,cellular,jul,fri,4408,3,6,nonexistent,1.4,96.55,-44.91,2.9,5414.56,0,False,False
46,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,thu,920,1,0,nonexistent,1.1,95.3,-38.11,5.04,5004.12,1,False,False
31,services,single,basic.9y,no,yes,no,telephone,may,mon,605,1,6,failure,1.1,93.0,-40.23,2.1,5425.56,0,False,False
30,admin.,married,high.school,no,no,no,telephone,jun,mon,355,1,0,nonexistent,1.4,92.67,-40.25,5.02,5374.48,0,False,False
53,entrepreneur,divorced,university.degree,no,no,no,telephone,jul,tue,334,15,0,nonexistent,1.4,94.95,-43.98,4.77,5447.68,0,False,False
44,technician,married,professional.course,unknown,yes,no,telephone,may,fri,402,7,0,nonexistent,1.1,89.67,-36.83,4.96,4988.55,0,False,False
47,admin.,married,high.school,no,no,no,cellular,aug,thu,94,1,0,nonexistent,1.4,91.94,-36.13,4.97,5149.67,0,False,False
77,retired,divorced,professional.course,no,no,no,cellular,aug,mon,145,0,5,failure,-1.7,93.38,-32.2,2.69,5150.29,0,False,False
35,admin.,married,university.degree,no,no,no,cellular,aug,thu,4226,0,4,nonexistent,1.4,98.75,-34.38,3.67,4981.32,0,False,False
47,admin.,married,high.school,unknown,no,yes,cellular,jul,mon,2869,0,2,success,1.4,90.28,-34.19,4.58,5132.44,0,False,False
50,management,married,university.degree,no,yes,no,cellular,jul,wed,98,0,0,nonexistent,1.4,93.35,-43.72,5.17,5102.62,0,False,False
62,retired,married,basic.6y,no,no,no,cellular,aug,mon,157,1,1,failure,-2.9,92.66,-32.59,0.9,5228.48,1,False,False
45,admin.,divorced,high.school,no,no,yes,cellular,jul,tue,4962,4,1,success,-2.9,94.0,-45.48,2.57,5217.98,0,False,False
34,technician,married,basic.9y,no,yes,no,cellular,apr,mon,404,2,1,failure,-1.8,96.61,-47.33,1.39,5017.51,0,False,False
36,admin.,married,high.school,no,yes,no,telephone,nov,wed,124,1,0,nonexistent,-0.1,96.08,-42.08,4.26,5065.9,0,False,False
38,self-employed,married,university.degree,no,no,no,cellular,nov,mon,1654,1,1,nonexistent,-0.1,92.76,-26.23,2.02,5184.62,0,False,False
46,blue-collar,married,professional.course,no,no,yes,cellular,jun,tue,969,1,0,nonexistent,-2.9,97.42,-42.1,1.15,4883.3,0,False,False
39,blue-collar,single,basic.6y,unknown,yes,no,cellular,apr,fri,148,2,1,failure,-1.8,93.81,-46.2,1.43,5328.55,0,False,False
25,services,single,high.school,no,yes,no,cellular,apr,tue,2505,0,3,failure,-1.8,96.28,-36.85,1.98,4949.31,1,False,False
38,technician,married,professional.course,no,no,no,telephone,may,tue,3459,3,4,failure,1.1,97.29,-45.89,2.59,5242.01,0,False,False
44,admin.,divorced,university.degree,no,no,no,telephone,apr,thu,76,2,0,nonexistent,-1.8,94.56,-46.2,1.41,4869.64,0,False,False
34,admin.,married,university.degree,no,no,no,cellular,mar,fri,113,2,3,failure,-1.8,96.63,-34.27,0.67,5194.02,0,False,False
41,blue-collar,married,basic.6y,no,no,no,cellular,jul,tue,228,1,0,nonexistent,1.4,92.32,-41.16,5.11,5463.36,0,False,False
29,technician,married,professional.course,no,no,no,telephone,aug,wed,2161,0,3,failure,-1.7,96.16,-41.36,1.05,5262.59,0,False,False
39,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,423,7,3,success,1.4,89.98,-42.37,4.63,4845.13,1,False,False
42,management,married,university.degree,no,no,no,cellular,nov,thu,105,1,6,success,-0.1,91.04,-50.17,4.84,4810.1,0,False,False
31,services,divorced,high.school,no,no,no,cellular,may,thu,408,0,2,failure,-1.8,97.21,-26.88,2.22,5305.87,0,False,False
42,blue-collar,divorced,basic.4y,no,no,no,telephone,jul,wed,74,0,0,nonexistent,-1.7,91.2,-39.97,0.8,4901.75,0,False,False
42,unemployed,married,basic.4y,no,no,no,cellular,may,wed,806,2,5,success,-1.8,95.66,-27.22,3.47,4926.16,0,False,False
71,retired,married,basic.4y,no,no,no,cellular,sep,mon,260,2,1,success,-1.1,96.83,-37.04,0.87,4829.58,0,False,True
39,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,4757,2,1,failure,1.1,90.99,-30.26,4.11,5394.01,0,False,False
43,admin.,divorced,professional.course,no,no,yes,cellular,may,fri,1589,1,4,failure,-1.8,90.16,-32.71,4.47,5099.33,0,False,False
38,admin.,single,university.degree,no,yes,no,telephone,may,fri,447,3,2,failure,1.1,95.17,-32.05,0.96,4882.61,0,False,False
40,admin.,married,high.school,no,yes,yes,telephone,may,fri,4307,3,5,nonexistent,1.1,97.61,-28.49,0.78,5139.48,0,False,False
41,admin.,married,professional.course,unknown,yes,no,cellular,jul,thu,3647,4,2,failure,1.4,96.23,-38.46,3.98,5193.33,0,False,False
31,technician,divorced,professional.course,no,no,no,cellular,mar,tue,120,2,0,nonexistent,-1.8,95.81,-49.55,1.61,5114.39,0,False,False
46,blue-collar,single,high.school,no,no,no,cellular,may,fri,3419,0,5,success,-1.8,88.73,-29.62,1.6,5243.55,0,False,False
31,services,single,university.degree,no,yes,no,telephone,aug,wed,706,1,0,nonexistent,-2.9,89.06,-31.83,0.86,5289.4,0,False,False
29,self-employed,married,university.degree,no,yes,yes,cellular,mar,wed,233,1,1,failure,-1.8,97.48,-49.15,1.6,5221.47,0,False,False
44,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,4082,3,3,failure,1.1,94.42,-36.25,2.84,5058.35,0,False,False
33,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,196,2,1,failure,-1.8,95.02,-46.29,1.28,4966.52,0,False,False
43,admin.,married,university.degree,no,yes,no,cellular,jul,fri,147,2,0,nonexistent,1.4,98.61,-40.6,5.12,5175.81,0,False,False
47,admin.,married,university.degree,no,yes,no,telephone,may,mon,1402,1,1,success,1.1,95.59,-39.03,4.09,5437.92,0,False,False
50,unemployed,divorced,high.school,no,no,no,cellular,aug,tue,2867,1,0,success,1.4,94.45,-33.53,1.59,5211.51,0,False,False
45,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,256,3,0,nonexistent,1.4,95.03,-36.24,4.93,5426.76,0,False,False
40,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,205,1,0,nonexistent,-0.1,95.8,-42.16,4.12,5211.38,0,False,False
33,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,3186,2,4,failure,1.1,93.23,-34.28,3.02,5347.87,0,False,False
34,services,married,high.school,no,yes,no,cellular,nov,mon,2782,1,5,failure,-0.1,95.76,-48.08,4.85,5304.97,0,False,False
43,unknown,married,unknown,no,no,no,telephone,jun,tue,164,4,0,nonexistent,1.4,93.23,-41.29,4.93,5390.17,0,False,False
59,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,3546,4,0,failure,-1.8,93.9,-51.41,0.71,5094.66,1,False,False
52,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,1007,9,1,failure,-0.1,96.08,-41.24,4.1,4936.01,0,False,False
52,blue-collar,married,basic.4y,unknown,no,no,cellular,may,mon,528,2,0,nonexistent,-1.8,93.26,-48.46,1.33,5144.99,0,False,False
53,admin.,married,university.degree,no,no,no,cellular,jul,thu,2049,5,0,failure,1.4,94.75,-48.3,3.45,4956.1,0,False,False
30,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,122,1,0,nonexistent,-0.1,94.13,-43.55,4.21,5232.17,0,False,False
24,admin.,single,high.school,no,no,yes,cellular,jul,thu,2229,1,2,nonexistent,1.4,96.18,-43.32,2.2,5204.44,0,False,False
27,blue-collar,single,basic.9y,no,unknown,unknown,telephone,jun,fri,356,1,0,nonexistent,1.4,98.14,-42.09,5.17,5149.67,0,False,False
42,self-employed,married,high.school,no,no,no,telephone,may,tue,80,1,0,nonexistent,1.1,94.27,-37.89,4.66,5019.69,0,False,False
46,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,thu,252,4,0,nonexistent,1.4,97.27,-37.79,4.85,5447.68,0,False,False
51,retired,married,high.school,unknown,yes,no,cellular,nov,tue,116,3,0,nonexistent,-0.1,97.58,-40.82,4.09,5398.43,0,False,False
49,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,93,1,0,nonexistent,1.4,93.04,-42.3,4.95,5353.57,0,False,False
43,admin.,married,high.school,no,no,no,cellular,may,fri,1369,0,2,failure,-1.8,95.58,-32.52,4.58,4909.36,0,False,False
46,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,wed,2881,3,5,nonexistent,1.4,93.04,-33.58,1.31,5028.04,0,False,False
38,self-employed,married,basic.4y,unknown,no,no,telephone,jun,fri,2070,0,2,success,1.4,93.87,-35.77,0.85,5445.71,0,False,False
27,technician,single,professional.course,no,yes,no,cellular,jul,tue,1492,1,0,success,1.4,98.03,-38.01,0.68,4983.29,0,False,False
55,technician,married,university.degree,unknown,yes,no,cellular,jul,thu,159,1,0,nonexistent,-2.9,90.71,-32.02,1.08,5243.71,0,False,False
51,technician,married,unknown,no,yes,no,cellular,may,tue,500,0,0,nonexistent,-1.8,95.12,-44.99,1.4,5206.18,0,False,False
38,services,married,high.school,no,no,no,cellular,apr,mon,367,3,1,failure,-1.8,88.42,-46.48,1.41,4930.82,0,False,False
47,unknown,married,unknown,unknown,yes,no,telephone,jul,tue,235,1,0,nonexistent,1.4,94.85,-41.58,5.12,5233.32,0,False,False
52,housemaid,married,professional.course,no,yes,yes,telephone,may,fri,85,1,0,nonexistent,1.1,96.53,-35.34,4.65,5357.11,0,False,False
38,blue-collar,married,high.school,no,no,no,cellular,apr,tue,238,7,0,nonexistent,-1.8,96.33,-45.31,1.43,5170.48,0,False,False
34,admin.,married,professional.course,no,no,no,cellular,jul,fri,259,1,0,nonexistent,1.4,97.29,-41.41,4.75,5379.71,0,False,False
36,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,653,0,1,success,-1.7,94.77,-38.26,0.94,4931.7,1,True,False
44,self-employed,unknown,professional.course,unknown,yes,yes,cellular,sep,mon,459,10,1,success,1.4,88.81,-36.87,3.17,4929.7,0,False,False
32,unemployed,married,university.degree,no,no,no,cellular,aug,wed,124,3,0,nonexistent,1.4,96.34,-34.61,4.73,5384.94,0,False,False
34,services,married,high.school,no,yes,no,telephone,may,tue,1974,0,6,nonexistent,1.1,96.69,-48.38,3.85,5311.4,0,False,False
67,retired,married,unknown,no,no,no,cellular,sep,tue,697,0,1,failure,-1.1,90.05,-39.26,0.87,5142.28,0,False,False
28,technician,single,professional.course,no,no,no,telephone,may,thu,1589,6,3,nonexistent,-1.8,91.26,-35.18,3.82,5321.79,0,False,False
31,admin.,divorced,high.school,no,no,no,cellular,jul,wed,43,3,0,nonexistent,1.4,89.39,-44.25,2.77,4763.61,0,False,False
24,services,single,basic.9y,no,yes,no,cellular,jul,wed,1649,2,5,nonexistent,1.4,91.24,-41.31,4.49,4858.29,0,False,False
28,admin.,married,university.degree,unknown,yes,yes,telephone,jul,thu,82,0,0,nonexistent,1.4,95.42,-40.99,4.98,5008.51,0,False,False
30,services,married,professional.course,unknown,no,no,telephone,may,wed,251,0,0,nonexistent,1.1,92.39,-37.38,4.77,5450.55,0,False,False
35,technician,married,professional.course,no,yes,no,cellular,may,thu,599,5,0,nonexistent,-1.8,88.24,-45.83,1.27,5354.05,1,False,False
27,technician,single,university.degree,no,yes,no,telephone,may,mon,334,8,0,nonexistent,-1.8,93.45,-45.73,1.39,5175.58,0,False,False
41,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,3044,2,6,nonexistent,1.4,88.66,-48.64,2.81,5367.02,0,False,False
29,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,362,6,0,nonexistent,-1.8,94.56,-45.69,1.24,4844.14,0,False,False
38,blue-collar,married,basic.4y,no,yes,no,cellular,nov,wed,163,1,0,nonexistent,-0.1,97.67,-42.92,4.19,5273.73,0,False,False
32,admin.,married,university.degree,no,yes,no,cellular,may,mon,4615,0,2,success,-1.8,92.23,-27.87,0.7,4984.14,0,False,False
35,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,327,2,0,nonexistent,1.4,95.13,-40.69,4.82,5029.43,0,False,False
28,unemployed,single,basic.4y,no,yes,no,cellular,oct,fri,164,1,1,success,-3.4,95.29,-26.92,0.75,5022.51,0,False,True
